2015-12-15,-0.008965
2015-12-16,-0.3085842105263158
2015-12-17,-0.16077894736842108
2015-12-18,-0.181968
2015-12-19,-0.17827333333333334
2015-12-20,-0.18494000000000002
2015-12-21,0.19705714285714282
2015-12-22,-0.134555
2015-12-23,-0.022574999999999994
2015-12-24,-0.09311499999999998
2015-12-25,0.015210526315789475
2015-12-26,-0.05467142857142856
2015-12-27,-0.1560875
2015-12-28,-0.19345500000000002
2015-12-29,-0.17845263157894733
2015-12-30,-0.14817894736842102
2015-12-31,-0.2232291666666667
2016-01-01,-0.21137777777777778
2016-01-02,-0.2222090909090909
2016-01-03,-0.38834166666666664
2016-01-04,-0.24177619047619048
2016-01-05,-0.21349166666666666
2016-01-06,-0.502695
2016-01-07,-0.1812555555555556
2016-01-08,-0.39034761904761917
2016-01-09,-0.213645
2016-01-10,-0.26726363636363637
2016-01-11,-0.2992384615384615
2016-01-12,-0.15769473684210525
2016-01-13,-0.1761263157894737
2016-01-14,-0.4187562500000001
2016-01-15,-0.212492
2016-01-16,0.05664999999999999
2016-01-17,-0.25848461538461537
2016-01-18,-0.456675
2016-01-19,-0.39284500000000006
2016-01-20,-0.27931000000000006
2016-01-21,-0.16991
2016-01-22,-0.2928200000000001
2016-01-23,-0.29221
2016-01-24,-0.042618181818181826
2016-01-25,-0.14327499999999999
2016-01-26,-0.28825500000000004
2016-01-27,0.16569999999999996
2016-01-28,-0.26963888888888893
2016-01-29,-0.18357999999999997
2016-01-30,-0.11633076923076925
2016-01-31,0.11433333333333333
2016-02-01,0.010368421052631577
2016-02-02,-0.579045
2016-02-03,-0.2522421052631579
2016-02-04,-0.10384444444444442
2016-02-05,-0.09741304347826087
2016-02-06,-0.09849166666666666
2016-02-07,0.13128333333333334
2016-02-08,-0.057825
2016-02-09,0.015544999999999995
2016-02-10,-0.145795
2016-02-11,-0.14407
2016-02-12,-0.1548727272727273
2016-02-13,-0.04619444444444444
2016-02-14,0.03472999999999998
2016-02-15,-0.0021555555555555434
2016-02-16,-0.007750000000000007
2016-02-17,0.03820500000000001
2016-02-18,-0.048714999999999994
2016-02-19,-0.18265500000000004
2016-02-20,0.12686000000000006
2016-02-21,0.050460000000000005
2016-02-22,-0.10768
2016-02-23,0.21673
2016-02-24,0.01542
2016-02-25,-0.09051999999999998
2016-02-26,-0.11645263157894735
2016-02-27,-0.1593
2016-02-28,-0.6908
2016-02-29,-0.12061
2016-03-01,-0.02282
2016-03-02,-0.17638260869565217
2016-03-03,-0.08082999999999999
2016-03-04,-0.09159999999999999
2016-03-05,-0.3673666666666667
2016-03-06,0.014724999999999995
2016-03-07,-0.15741578947368423
2016-03-08,-0.20190500000000006
2016-03-09,-0.17048999999999997
2016-03-10,-0.21224500000000002
2016-03-11,-0.09855454545454548
2016-03-12,-0.07762222222222222
2016-03-13,0.013628571428571422
2016-03-14,-0.22046499999999997
2016-03-15,-0.019994999999999992
2016-03-16,-0.16442631578947364
2016-03-17,0.041045000000000005
2016-03-18,-0.06488333333333333
2016-03-19,-0.02661764705882352
2016-03-20,-0.01816249999999999
2016-03-21,0.23265500000000006
2016-03-22,0.09916499999999999
2016-03-23,-0.094815
2016-03-24,-0.24362666666666666
2016-03-25,0.13354545454545455
2016-03-26,-0.15445
2016-03-27,-0.04942
2016-03-28,-0.17604666666666666
2016-03-29,-0.06977222222222222
2016-03-30,-0.06590666666666667
2016-03-31,-0.059193333333333334
2016-04-01,-0.022199999999999998
2016-04-02,-0.2235
2016-04-03,0.0
2016-04-04,0.01430714285714286
2016-04-05,-0.11136842105263159
2016-04-06,-0.1375529411764706
2016-04-07,-0.007819999999999999
2016-04-08,-0.18614999999999998
2016-04-09,0.010458333333333333
2016-04-10,-0.3191333333333333
2016-04-11,-0.0036764705882353006
2016-04-12,-0.12516999999999998
2016-04-13,-0.06846666666666666
2016-04-14,-0.058750000000000004
2016-04-15,0.153925
2016-04-16,-0.010594999999999999
2016-04-17,-0.181885
2016-04-18,-0.21791818181818187
2016-04-19,-0.24174
2016-04-20,0.011765000000000001
2016-04-21,-0.003000000000000002
2016-04-22,-0.115345
2016-04-23,0.016299999999999995
2016-04-24,-0.017011111111111112
2016-04-25,0.122515
2016-04-26,-0.0027789473684210505
2016-04-27,-0.10929499999999999
2016-04-28,-0.09642857142857142
2016-04-29,0.009509523809523808
2016-04-30,-0.22693333333333332
2016-05-01,0.014728571428571424
2016-05-02,0.01836666666666668
2016-05-03,-0.008860000000000002
2016-05-04,-0.01817
2016-05-05,-0.3417666666666667
2016-05-06,-0.27690000000000003
2016-05-07,-0.10445
2016-05-08,-0.1875266666666667
2016-05-09,-0.010129999999999997
2016-05-10,-0.07439000000000001
2016-05-11,-0.12361500000000003
2016-05-12,-0.22407
2016-05-13,-0.20083
2016-05-14,-0.038585714285714286
2016-05-15,-0.033174999999999996
2016-05-16,-0.0943307692307692
2016-05-17,-0.08198888888888889
2016-05-18,-0.17224166666666665
2016-05-19,-0.12237857142857145
2016-05-20,-0.15205714285714286
2016-05-21,0.0
2016-05-22,-0.037849999999999995
2016-05-23,-0.1498076923076923
2016-05-24,-0.04805500000000002
2016-05-25,-0.077865
2016-05-26,-0.238415
2016-05-27,-0.038744999999999995
2016-05-28,-0.15015333333333333
2016-05-29,0.0217
2016-05-30,0.2715875000000001
2016-05-31,-0.025435000000000003
2016-06-01,0.039005
2016-06-02,-0.016145000000000017
2016-06-03,0.0072749999999999985
2016-06-04,0.02169473684210527
2016-06-05,0.07573999999999999
2016-06-06,-0.04467368421052632
2016-06-07,-0.20581
